CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-10-11 18:15:00,3.0,13864.0,3.0,23.0,1507232000.0,5789940000.0,31.0,53.0,42.3,557373034.8444071,676523059.1610094,646733.736789031,781528.1034193548
2018-10-11 18:30:00,52.0,13692.0,5.0,17.0,1505424000.0,5791744000.0,31.0,53.0,42.3,575449959.2812697,695083338.6278328,665042.2188395597,799374.9857701679
2018-10-11 18:45:00,6.0,13583.0,1.0,18.0,1504152000.0,5793016000.0,32.0,53.0,43.4,528165731.4163958,692951169.6623493,623580.9016050664,770863.133890517
2018-10-11 19:00:00,3.0,13521.0,2.0,20.0,1507788000.0,5789380000.0,32.0,54.0,43.7,531142112.5362244,696852726.3784412,629564.5318761568,772902.4638716698
2018-10-11 19:15:00,1.0,13392.0,3.0,18.0,1504848000.0,5792252000.0,31.0,53.0,43.1,607002156.6660371,727043669.3777847,698500.4981841837,832495.516322996
2018-10-11 19:30:00,3.0,13304.0,1.0,19.0,1505832000.0,5791268000.0,32.0,53.0,43.1,586494939.9609172,706462331.2063801,676867.1326730672,811387.8200364847
2018-10-11 19:45:00,2.0,13140.0,1.0,18.0,1506112000.0,5790988000.0,31.0,53.0,42.5,592491194.6882074,712424715.0083319,684608.2292024707,819388.5305163932
2018-10-11 20:00:00,0.0,12992.0,3.0,20.0,1509996000.0,5787104000.0,32.0,53.0,42.4,607379229.7667758,727398792.6125271,701600.3990722141,836160.8393442533
2018-10-11 21:15:00,2.0,12350.0,1.0,18.0,1507632000.0,5789468000.0,30.0,52.0,41.8,581463282.0804245,701124150.5096711,664739.3245082926,798325.8962317873
2018-10-11 21:30:00,5.0,12250.0,1.0,18.0,1507632000.0,5789468000.0,30.0,52.0,41.5,571541583.0841193,691599084.786208,655413.5895795812,789918.6403594319
2018-10-11 21:45:00,2.0,12114.0,1.0,18.0,1507836000.0,5789264000.0,31.0,52.0,41.9,590889870.348261,710927727.5396231,672396.0136039142,805415.4857137601
2018-10-11 22:00:00,5.0,11995.0,7.0,18.0,1507752000.0,5789348000.0,31.0,52.0,41.6,599022509.9412075,718268392.0784366,684765.2019981265,817846.7769116951
2018-10-11 22:15:00,2.0,11912.0,3.0,17.0,1507828000.0,5789272000.0,31.0,52.0,41.8,603011094.880286,722575387.2805337,692214.6734732363,825871.4898528447
2018-10-11 22:30:00,11.0,11822.0,3.0,18.0,1509112000.0,5787988000.0,30.0,52.0,41.5,543185330.6358985,717124787.1336925,641068.8002029117,794341.3360308319
2018-10-11 22:45:00,9.0,11670.0,2.0,17.0,1507676000.0,5789424000.0,30.0,52.0,41.6,539714814.0650895,712330898.4236835,637598.5062159947,789799.2233702546
2018-10-11 23:00:00,3.0,11539.0,2.0,18.0,1507856000.0,5789244000.0,31.0,52.0,41.9,535771730.53081083,714254586.7770901,633537.7436168386,788690.4695094476
2018-10-11 23:45:00,4.0,11052.0,0.0,15.0,1507384000.0,5789716000.0,29.0,52.0,41.2,535290412.7008977,656496030.0837858,613126.797139952,748374.5881637706
2018-10-12 00:00:00,3.0,10928.0,2.0,16.0,1507628000.0,5789472000.0,30.0,52.0,41.3,419695566.3634053,533024725.4680646,490701.4397996627,624500.4510998629
2018-10-12 00:15:00,1.0,10859.0,4.0,15.0,1508228000.0,5788872000.0,30.0,52.0,41.2,382233588.9825007,497639784.9465039,450310.89023846237,587079.010741978
2018-10-12 00:30:00,2.0,10746.0,1.0,15.0,1508288000.0,5788812000.0,30.0,51.0,41.2,346288039.58257383,464263451.42541224,406910.8823211988,545671.4840811536
2018-10-12 00:45:00,0.0,10666.0,3.0,15.0,1508444000.0,5788656000.0,30.0,52.0,41.1,312483896.65731436,431632344.71367913,364659.8643720187,503646.5974551784
2018-10-12 01:00:00,3.0,10602.0,2.0,15.0,1509640000.0,5787460000.0,30.0,51.0,41.0,189554213.93984723,306510666.94585466,219781.09922692212,361473.5152377011
2018-10-12 01:15:00,6.0,10401.0,4.0,14.0,1509860000.0,5787240000.0,29.0,51.0,41.0,177473840.0418273,292059909.51572853,205924.068312191,346016.9328565224
2018-10-12 01:30:00,4.0,10250.0,2.0,15.0,1513960000.0,5783128000.0,30.0,51.0,41.4,221844172.76265046,342264506.56920177,261570.288785915,403912.58347088256
2018-10-12 01:45:00,0.0,10215.0,3.0,14.0,1510048000.0,5787048000.0,31.0,51.0,41.4,198846447.52388152,319664860.2296901,236279.01563427786,379979.3827149274
2018-10-12 02:00:00,6.0,10189.0,2.0,15.0,1510608000.0,5786488000.0,30.0,51.0,41.0,174414304.0891966,295167134.9620491,210125.96170392336,355793.1489306861
2018-10-12 02:15:00,3.0,10153.0,2.0,15.0,1511012000.0,5786084000.0,29.0,51.0,41.0,152907483.86006087,273915715.01636654,185775.42366881517,332685.4910823365
2018-10-12 02:30:00,3.0,10162.0,0.0,15.0,1515072000.0,5782028000.0,29.0,51.0,40.8,97908306.31635478,216829886.497729,117687.10971916627,263238.11310977483
2018-10-12 02:45:00,3.0,10156.0,1.0,14.0,1511644000.0,5785452000.0,28.0,51.0,40.6,88753883.5346362,203457397.08106637,106366.18408688612,247177.88049546786
2018-10-12 03:00:00,5.0,10128.0,2.0,15.0,1511704000.0,5785392000.0,29.0,51.0,40.8,115879324.25322819,222440174.01630694,141700.70855295126,270216.8113333096
2018-10-12 03:15:00,2.0,10131.0,0.0,14.0,1511704000.0,5785392000.0,30.0,51.0,40.7,100907223.89196783,192717978.56867668,126382.35213736133,239778.7735042902
2018-10-12 03:30:00,4.0,10051.0,1.0,15.0,1511444000.0,5785652000.0,29.0,51.0,40.6,93717381.85513382,179376942.5252545,116932.52748028218,221881.05009761138
2018-10-12 03:45:00,2.0,10244.0,1.0,14.0,1513320000.0,5783776000.0,29.0,51.0,40.8,83302917.93751566,158533762.05928895,105371.41153147467,198814.46185246474
2018-10-12 04:00:00,1.0,10244.0,0.0,15.0,1511708000.0,5785428000.0,29.0,51.0,40.4,81374863.02038543,154500436.44965336,102704.33768990345,193263.12712210102
2018-10-12 04:15:00,0.0,10248.0,0.0,14.0,1511740000.0,5785356000.0,30.0,51.0,40.9,78764043.47756402,149224575.4867528,99572.50278519874,186916.49620730852
2018-10-12 04:30:00,2.0,10248.0,0.0,15.0,1511724000.0,5785372000.0,31.0,51.0,40.9,51459502.968742125,115847408.03925878,65471.28559815858,148642.9238357721
2018-10-12 04:45:00,2.0,10193.0,7.0,15.0,1511796000.0,5785300000.0,28.0,51.0,40.5,48473900.56019091,113552863.68762149,62618.10324418038,145675.40063093975
2018-10-12 05:00:00,1.0,10156.0,2.0,15.0,1511800000.0,5785296000.0,29.0,51.0,40.7,69371002.59247671,133060100.2581854,89990.94936104261,170451.76316068188
2018-10-12 05:15:00,3.0,10165.0,0.0,15.0,1511808000.0,5785288000.0,29.0,51.0,40.6,74015775.7155115,141563256.73554108,99365.91719168384,188461.6912114481
2018-10-12 05:30:00,3.0,10119.0,9.0,15.0,1511548000.0,5785548000.0,30.0,51.0,40.8,71698372.41117102,137165389.37696815,93238.87522691583,176483.16490404
2018-10-12 05:45:00,5.0,10153.0,1.0,15.0,1511564000.0,5785532000.0,29.0,51.0,40.5,78729146.11550246,151354223.35441938,101240.14565788634,192511.27700463956
2018-10-12 06:00:00,0.0,10206.0,0.0,15.0,1511552000.0,5785544000.0,29.0,51.0,40.9,87624805.5784949,168295073.99413857,111973.28084123903,212918.37781184854
2018-10-12 06:15:00,4.0,10210.0,1.0,15.0,1511312000.0,5785784000.0,29.0,51.0,41.2,93533315.5832338,179385210.9166408,118730.46248724274,225455.29358046025
2018-10-12 06:30:00,4.0,10278.0,3.0,16.0,1511316000.0,5785780000.0,29.0,51.0,41.1,65709180.00444588,162204567.8891439,85790.76183083828,200894.45040894038
2018-10-12 06:45:00,2.0,10348.0,3.0,15.0,1511104000.0,5785992000.0,29.0,51.0,41.1,76323843.74467658,184225468.64981532,97366.28379697929,227084.5256012683
2018-10-12 07:00:00,3.0,10293.0,0.0,15.0,1510856000.0,5786240000.0,29.0,51.0,40.8,128663269.72176284,244382582.2007075,159288.67776532637,299997.04167770565
2018-10-12 07:15:00,2.0,10545.0,2.0,18.0,1510384000.0,5786712000.0,30.0,51.0,40.8,145597765.06272465,266036807.23802894,179177.81088186157,325872.15148023446
2018-10-12 07:30:00,1.0,10742.0,3.0,16.0,1511900000.0,5785196000.0,29.0,51.0,40.8,151225440.01825026,271392274.73858666,184173.59220907866,329120.24784241215
2018-10-12 07:45:00,5.0,10858.0,2.0,18.0,1511352000.0,5785744000.0,30.0,51.0,40.8,164882332.31310737,285220277.82638586,199192.2968278935,343732.5974822218
2018-10-12 08:00:00,2.0,11087.0,4.0,18.0,1513252000.0,5783844000.0,30.0,51.0,40.9,180019582.63872713,300517044.8218492,216159.59306949956,360402.564061011
2018-10-12 08:15:00,27.0,11233.0,1.0,18.0,1511288000.0,5785808000.0,28.0,51.0,40.6,200099349.4472331,320310976.0416105,240254.96458679656,384452.3418293174
2018-10-12 08:30:00,2.0,11386.0,1.0,18.0,1511168000.0,5785928000.0,29.0,51.0,40.8,160676437.1831316,284871175.94060326,192059.083230036,338714.6767580004
2018-10-12 08:45:00,2.0,11544.0,1.0,19.0,1509852000.0,5787244000.0,29.0,51.0,40.6,166923671.44964105,287034933.0483689,198164.07592346848,342385.50513110356
2018-10-12 09:00:00,1.0,11859.0,3.0,20.0,1509580000.0,5787516000.0,29.0,51.0,40.7,249053036.88208732,369123806.3347681,295380.79782683135,437075.3484350631
2018-10-12 09:15:00,0.0,12166.0,0.0,20.0,1509580000.0,5787516000.0,29.0,51.0,41.0,276492611.0290034,396053212.68412775,329697.231421044,471984.35386263917
2018-10-12 09:30:00,1.0,12532.0,9.0,21.0,1509736000.0,5787360000.0,31.0,51.0,41.1,311303815.71586907,430894294.7860735,370477.9965021696,511394.6059843583
2018-10-12 09:45:00,1.0,12966.0,3.0,23.0,1509592000.0,5787504000.0,30.0,52.0,41.4,348910951.54397535,467650336.6883924,412400.90554264834,552017.9096632133
2018-10-12 10:00:00,5.0,13404.0,3.0,23.0,1509624000.0,5787472000.0,29.0,52.0,41.4,372307846.7017959,490787559.49263775,443329.6795861254,583241.0639880899
2018-10-12 10:15:00,2.0,13906.0,2.0,25.0,1509012000.0,5788084000.0,30.0,52.0,41.5,408337446.184522,526921793.1191816,489521.22234616335,629518.2070400828
2018-10-12 10:30:00,3.0,13885.0,2.0,25.0,1508600000.0,5788500000.0,31.0,52.0,41.9,293722445.08457816,428183884.126911,355981.83419803245,510411.7894128165
2018-10-12 10:45:00,1.0,14191.0,3.0,26.0,1510672000.0,5786424000.0,31.0,52.0,41.5,317587968.74919266,452507543.23032284,384812.29814310005,535257.3882677916
2018-10-12 11:00:00,3.0,14659.0,3.0,26.0,1522744000.0,5774352000.0,30.0,52.0,41.9,502068003.8490981,619566060.566484,598535.2577524037,735921.2767265869
2018-10-12 11:15:00,14.0,14852.0,4.0,26.0,1515760000.0,5781272000.0,29.0,52.0,41.8,530937834.16456807,648251944.1056734,633976.2588712395,770923.9322883477
2018-10-12 11:30:00,3.0,14930.0,3.0,27.0,1515680000.0,5781352000.0,31.0,52.0,42.2,540158904.5267758,657076079.0071952,643008.4267676276,779666.0638929459
2018-10-12 11:45:00,9.0,14873.0,3.0,27.0,1509388000.0,5787644000.0,30.0,53.0,41.9,557639135.0554943,674833726.7945099,660322.3153602014,795886.6548340635
2018-10-12 12:15:00,2.0,15076.0,5.0,27.0,1509372000.0,5787660000.0,29.0,54.0,42.1,579313871.549012,695635704.8486776,686772.9033017505,821749.8325426019
2018-10-12 12:30:00,2.0,15140.0,0.0,26.0,1509776000.0,5787256000.0,31.0,54.0,42.5,400813602.4937263,531371773.04371697,476368.9569658966,628609.529650358
2018-10-12 12:45:00,4.0,15215.0,4.0,26.0,1509876000.0,5787156000.0,31.0,54.0,42.5,413677767.93575454,539410685.7304298,489819.7997644687,638815.0106318669
2018-10-12 13:00:00,1.0,15244.0,2.0,27.0,1511444000.0,5785588000.0,30.0,54.0,42.4,616858111.49478,732555093.4218504,726266.8423303277,859713.799608512
2018-10-12 13:15:00,4.0,15219.0,8.0,25.0,1509544000.0,5787488000.0,32.0,54.0,42.7,637918696.6281668,753677507.7099268,749319.1300604331,882126.9565955522
2018-10-12 13:30:00,1.0,15249.0,2.0,26.0,1515072000.0,5781960000.0,30.0,54.0,42.4,626377334.0671871,741658869.690353,737993.0300551534,871395.2463896465
2018-10-12 13:45:00,0.0,15251.0,4.0,25.0,1515180000.0,5781852000.0,31.0,54.0,43.1,617548716.2717615,732482444.1832,726636.8362479062,859508.1203909118
2018-10-12 14:00:00,3.0,15231.0,2.0,23.0,1509052000.0,5787980000.0,32.0,55.0,44.0,627643480.4417821,742727013.8230711,733296.5186889521,864876.7042258872
2018-10-12 14:15:00,2.0,15221.0,3.0,23.0,1508932000.0,5788100000.0,31.0,55.0,44.0,628843723.4926418,744181540.3781676,738204.7785163359,870853.5633178119
2018-10-12 14:30:00,7.0,15099.0,2.0,25.0,1508980000.0,5787988000.0,31.0,55.0,42.9,437856671.762748,574029702.7990029,518147.8816084684,668287.4484976456
2018-10-12 14:45:00,8.0,14802.0,2.0,26.0,1508096000.0,5788800000.0,31.0,55.0,43.5,451890560.82051855,590710686.8757299,530453.2085538291,680164.6835104349
2018-10-12 15:00:00,7.0,14869.0,2.0,25.0,1514024000.0,5782948000.0,34.0,55.0,44.2,664067192.2679762,778948331.9328493,770900.7411021269,901365.1015938264
2018-10-12 15:15:00,1.0,15135.0,2.0,24.0,1523612000.0,5773236000.0,32.0,56.0,43.6,636853384.1560037,751870259.3208727,747202.8300913998,879204.9862996124
2018-10-12 15:30:00,7.0,15143.0,1.0,26.0,1511984000.0,5784880000.0,31.0,54.0,43.0,668810168.6119528,783557047.2417091,780443.1844811764,911557.0793906789
2018-10-12 15:45:00,31.0,14922.0,3.0,25.0,1510052000.0,5786796000.0,32.0,55.0,43.8,667762963.1089816,781951204.6508205,778009.1481588663,908652.1204269045
2018-10-12 16:00:00,1.0,14897.0,0.0,23.0,1520496000.0,5776352000.0,30.0,55.0,43.4,687523104.3016554,801573643.8192332,801451.2024229413,931673.3943148294
2018-10-12 16:15:00,7.0,14660.0,6.0,20.0,1512436000.0,5784404000.0,32.0,55.0,43.2,645966330.4208475,760794184.9079026,755847.4805833596,887541.0450244771
2018-10-12 16:30:00,5.0,14562.0,1.0,22.0,1510968000.0,5785876000.0,32.0,54.0,42.9,445826211.05740464,569904203.7685112,521415.04539660754,664614.3467431256
2018-10-12 16:45:00,0.0,14585.0,1.0,21.0,1512908000.0,5783936000.0,33.0,55.0,43.9,422883964.0479589,547831103.4833703,498087.40467625734,641984.2573456846
2018-10-12 17:00:00,2.0,14456.0,2.0,21.0,1513772000.0,5783072000.0,32.0,55.0,43.4,610406909.8519776,724542421.0497395,712816.0598050171,844259.1924658213
2018-10-12 17:15:00,0.0,14430.0,4.0,20.0,1513764000.0,5783080000.0,30.0,54.0,41.8,609948261.9887848,723894839.414697,708905.0460079354,839866.7093648845
2018-10-12 17:30:00,0.0,14267.0,1.0,21.0,1513680000.0,5783164000.0,31.0,54.0,42.7,594027043.5262026,709073174.8336508,691660.3785438773,823882.2499386962
2018-10-12 17:45:00,5.0,14015.0,5.0,20.0,1512756000.0,5784088000.0,31.0,54.0,43.5,578887547.4618912,693912496.9975253,672056.9377708519,804348.1150562458
2018-10-12 18:00:00,6.0,13890.0,3.0,23.0,1514540000.0,5782240000.0,30.0,54.0,42.7,564946764.255578,680407357.5120988,657058.4802378152,790073.965387761
2018-10-12 18:15:00,0.0,13756.0,3.0,19.0,1506248000.0,5790468000.0,29.0,53.0,42.0,572384282.6095442,688085987.2207586,663801.1794196693,796485.7489638163
2018-10-12 18:30:00,3.0,13592.0,6.0,20.0,1506056000.0,5790664000.0,31.0,53.0,42.2,574793222.188554,690488614.2870159,666854.031913643,799475.9313502654
2018-10-12 18:45:00,12.0,13479.0,1.0,20.0,1504896000.0,5791820000.0,29.0,53.0,41.8,579224162.2540723,619972665.7795165,642941.3149649752,747442.9515463591
2018-10-12 19:45:00,1.0,13021.0,1.0,20.0,1506104000.0,5790544000.0,29.0,53.0,42.1,373547630.9367645,497323930.55892843,436165.17835841834,583025.2482460862
2018-10-12 20:00:00,3.0,12910.0,1.0,20.0,1506136000.0,5790512000.0,30.0,53.0,41.8,547297401.9759904,660845443.8981832,636120.5402201288,767426.3005527265
2018-10-12 20:15:00,5.0,12733.0,2.0,18.0,1506180000.0,5790468000.0,30.0,53.0,41.8,535519940.18966794,648742430.9810575,623465.5469903451,755075.7469429348
2018-10-12 20:30:00,10.0,12589.0,1.0,19.0,1506740000.0,5789908000.0,31.0,52.0,41.4,539264080.5771924,652484482.6144632,625336.4390850798,756479.1055413971
2018-10-12 20:45:00,3.0,12477.0,2.0,18.0,1506652000.0,5789996000.0,28.0,53.0,41.5,530751426.1257041,643617260.1063446,616797.5082052563,748164.3982938065
2018-10-12 21:00:00,1.0,12340.0,3.0,19.0,1511532000.0,5785116000.0,29.0,52.0,41.1,533340616.92571723,646032133.8650441,616877.7715604058,747746.9196754562
2018-10-12 21:15:00,3.0,12222.0,1.0,17.0,1507536000.0,5789120000.0,31.0,52.0,41.3,507860719.30803794,621149836.4271269,587234.0510199089,718072.6082098136
2018-10-12 21:30:00,4.0,12095.0,1.0,18.0,1507504000.0,5789144000.0,29.0,52.0,41.1,521630269.3693292,633695919.1774739,599149.4189545254,728039.2706083728
2018-10-12 21:45:00,1.0,12026.0,1.0,16.0,1508204000.0,5788444000.0,29.0,52.0,40.9,365587204.6234752,478379329.2339925,421527.51128291374,556620.9556629462
2018-10-12 22:00:00,1.0,11946.0,3.0,18.0,1508756000.0,5787892000.0,29.0,52.0,40.9,363210738.853761,474636485.7692934,420371.67907718313,554575.9469716203
2018-10-12 22:15:00,4.0,11855.0,3.0,15.0,1508700000.0,5787948000.0,29.0,52.0,41.1,525362594.82375276,637068501.7836404,611850.2182989777,742431.8328553358
2018-10-12 22:30:00,9.0,11780.0,0.0,15.0,1508740000.0,5787908000.0,28.0,52.0,40.7,534109227.5662277,646291763.6906805,619137.5221651408,749572.1068531234
2018-10-12 22:45:00,2.0,11684.0,2.0,15.0,1509036000.0,5787612000.0,29.0,52.0,40.9,524316236.5751579,636873900.5250349,609504.11565669,740538.2854690822
2018-10-12 23:00:00,2.0,11556.0,1.0,15.0,1509044000.0,5787604000.0,29.0,52.0,40.8,512162350.9093385,625659852.4929364,597003.2993700287,729046.6297049874
2018-10-12 23:15:00,2.0,11436.0,2.0,15.0,1508748000.0,5787900000.0,29.0,52.0,40.7,492662854.4107991,605862278.2302008,573651.1408159683,705388.0744875057
2018-10-12 23:30:00,1.0,11268.0,6.0,15.0,1508772000.0,5787876000.0,29.0,52.0,41.1,324815729.3198635,435610301.2617483,378387.8002155293,513163.5834175324
2018-10-12 23:45:00,2.0,11126.0,1.0,15.0,1508824000.0,5787824000.0,30.0,52.0,41.0,310746493.97005606,410873111.19433343,357789.57355978125,489675.4501715176
2018-10-13 00:00:00,1.0,11028.0,4.0,15.0,1508648000.0,5788000000.0,29.0,52.0,40.7,392206930.7344106,523677736.02727765,451668.78110854863,581487.1914992922
2018-10-13 00:15:00,9.0,10920.0,1.0,15.0,1509056000.0,5787592000.0,30.0,51.0,40.6,385581034.88907397,506768466.58373696,443122.676440126,579673.6588084042
2018-10-13 00:30:00,1.0,10794.0,4.0,15.0,1509304000.0,5787348000.0,29.0,51.0,40.6,333609548.2872915,455419405.01990193,386991.87135827244,526043.0665163385
2018-10-13 00:45:00,7.0,10737.0,0.0,15.0,1510384000.0,5786264000.0,29.0,51.0,40.5,308737233.8124982,430611734.8899461,357805.6793523616,497234.6565091111
2018-10-13 01:00:00,1.0,10664.0,4.0,15.0,1510484000.0,5786164000.0,29.0,51.0,40.5,278162589.5872521,399833732.18333983,322051.20570091903,461338.6608079399
2018-10-13 01:15:00,3.0,10621.0,1.0,15.0,1512316000.0,5784332000.0,27.0,51.0,39.9,243377982.93914747,364924626.11081886,284209.63396937796,425031.9926721871
2018-10-13 01:30:00,2.0,10580.0,1.0,14.0,1511500000.0,5785148000.0,30.0,51.0,40.6,211733481.44984728,333539989.9214896,248353.44459334115,389954.8240011048
2018-10-13 01:45:00,3.0,10532.0,1.0,14.0,1511528000.0,5785120000.0,31.0,51.0,40.6,187117813.63479704,308548766.87438685,221146.71796406765,363594.21394409344
2018-10-13 02:00:00,0.0,10480.0,0.0,15.0,1511500000.0,5785148000.0,30.0,51.0,40.4,158127638.0213888,279813140.0429971,190006.1628089351,334645.9803507596
2018-10-13 02:15:00,1.0,10456.0,1.0,14.0,1511524000.0,5785124000.0,29.0,51.0,40.4,150471019.05513763,272336232.6224467,181074.95979764577,325905.45312501333
2018-10-13 02:30:00,1.0,10436.0,1.0,14.0,1511644000.0,5785004000.0,28.0,51.0,39.9,132463898.16546887,251383857.54614502,160297.98147725238,301953.6058653829
2018-10-13 02:45:00,2.0,10369.0,1.0,14.0,1511700000.0,5784948000.0,27.0,51.0,39.9,123130577.80751151,237140080.42829826,150466.42250751125,287142.6624657518
2018-10-13 03:00:00,2.0,10359.0,2.0,13.0,1511756000.0,5784892000.0,28.0,51.0,40.0,108635670.73071389,209020386.2650487,134865.08126642887,256821.87450500656
2018-10-13 03:15:00,3.0,10363.0,1.0,12.0,1513532000.0,5783116000.0,29.0,51.0,40.2,101790776.83673552,196490853.5877315,127161.68197609615,242879.9035105295
2018-10-13 03:30:00,4.0,10329.0,7.0,13.0,1513652000.0,5782996000.0,29.0,51.0,39.8,98159196.17706978,189609233.7124974,121812.770975184,232821.76973577257
2018-10-13 03:45:00,2.0,10325.0,2.0,13.0,1511840000.0,5784808000.0,27.0,51.0,39.7,85843110.19998577,169573589.2284805,107166.77765076858,208217.9167914236
2018-10-13 04:00:00,0.0,10334.0,0.0,12.0,1511932000.0,5784716000.0,27.0,51.0,39.8,80830343.30952856,157877362.90902388,102095.52262219807,196473.81996912262
2018-10-13 04:15:00,7.0,10310.0,4.0,14.0,1511932000.0,5784716000.0,27.0,51.0,39.9,75187822.79270603,147752346.9793639,96207.7290116306,185397.12456653628
2018-10-13 04:30:00,4.0,10313.0,0.0,13.0,1512264000.0,5784384000.0,30.0,50.0,40.0,75958292.47620708,145004385.2919342,97931.79426097962,184881.63901120194
2018-10-13 04:45:00,0.0,10257.0,0.0,14.0,1512300000.0,5784348000.0,28.0,50.0,39.5,69625834.22648326,134170364.34266251,91863.91286743771,174319.5850688544
2018-10-13 05:00:00,1.0,10296.0,2.0,14.0,1512312000.0,5784336000.0,28.0,50.0,39.6,72467835.89275415,140167078.2684541,94940.16256798475,180521.0170775266
2018-10-13 05:15:00,2.0,10223.0,3.0,14.0,1512320000.0,5784328000.0,28.0,50.0,39.8,78456317.09319346,150923779.13253292,100689.10226327048,190897.9984693569
2018-10-13 05:30:00,1.0,10210.0,1.0,13.0,1512384000.0,5784264000.0,28.0,51.0,39.9,81722395.27685729,156500592.81752384,104775.59064038376,198003.95302070645
2018-10-13 05:45:00,2.0,10226.0,2.0,15.0,1511972000.0,5784676000.0,30.0,50.0,39.7,85377426.61924237,163136395.96597043,108985.26813323259,205484.74661729514
2018-10-13 06:00:00,5.0,10231.0,1.0,15.0,1512004000.0,5784644000.0,28.0,50.0,39.6,93832142.73950468,179855362.013762,118856.39869175559,225311.08718115176
2018-10-13 06:15:00,4.0,10241.0,0.0,15.0,1511776000.0,5784872000.0,28.0,50.0,39.6,102299463.04837848,201243776.46545455,127072.98472297945,245402.88779656772
2018-10-13 06:30:00,0.0,10289.0,3.0,14.0,1511560000.0,5785088000.0,28.0,50.0,39.5,105629314.23834825,207880976.46139064,129853.8362527463,249734.22454486357
2018-10-13 06:45:00,4.0,10356.0,1.0,15.0,1511528000.0,5785120000.0,28.0,50.0,39.8,120469520.20883034,239381625.84776258,147155.0777824408,284311.21594427247
2018-10-13 07:00:00,2.0,10409.0,4.0,16.0,1511416000.0,5785232000.0,28.0,50.0,39.6,142466909.43191034,263307838.96870363,172685.79005552272,317144.757303312
2018-10-13 07:15:00,1.0,10472.0,2.0,15.0,1511460000.0,5785188000.0,28.0,50.0,39.7,155465664.9355255,276995007.81622696,188140.02178732675,333640.261979705
2018-10-13 07:30:00,2.0,10542.0,4.0,16.0,1511368000.0,5785280000.0,28.0,50.0,39.8,181887047.48678228,303004588.59063864,217802.47161854352,361788.2300027518
2018-10-13 07:45:00,4.0,10718.0,1.0,15.0,1511144000.0,5785504000.0,29.0,51.0,39.7,201745500.32414234,322647010.3580266,239342.25933900854,381582.00310895266
2018-10-13 08:00:00,3.0,10881.0,2.0,18.0,1511256000.0,5785392000.0,29.0,51.0,39.7,208208972.3857156,328393345.0784732,245669.34349762957,382126.31934169226
2018-10-13 08:15:00,5.0,10976.0,1.0,16.0,1511000000.0,5785648000.0,27.0,50.0,39.7,226117027.35631332,347486681.64704186,265925.8259634421,401045.2722622535
2018-10-13 08:30:00,2.0,11208.0,1.0,17.0,1510740000.0,5785912000.0,27.0,51.0,39.5,253509660.4936505,374253365.8539048,296501.5343651386,436516.6350903095
2018-10-13 08:45:00,0.0,11443.0,3.0,18.0,1512512000.0,5784136000.0,27.0,51.0,39.5,270273404.887928,391324304.2897816,315242.21886445733,454844.85505964415
2018-10-13 09:00:00,1.0,11652.0,2.0,19.0,1510892000.0,5785764000.0,28.0,51.0,39.8,296008791.93422866,417403871.29902786,344776.75290615496,484093.62658843613
2018-10-13 09:15:00,2.0,11953.0,7.0,17.0,1510228000.0,5786420000.0,30.0,51.0,40.3,326809099.5428578,448133399.62713885,377049.8128880919,514716.02841190354
2018-10-13 09:30:00,2.0,12219.0,2.0,20.0,1510152000.0,5786496000.0,27.0,51.0,39.8,360464037.17375094,481508921.14972615,415075.4450793741,551646.7916169632
2018-10-13 09:45:00,4.0,12645.0,3.0,21.0,1510436000.0,5786216000.0,30.0,52.0,40.5,390391650.5046814,510272143.1889617,450440.3735876977,586124.7211116032
2018-10-13 10:00:00,2.0,13180.0,4.0,22.0,1510676000.0,5785972000.0,29.0,52.0,40.4,427545763.48740995,548086548.581141,490780.5137990212,625974.5033118462
2018-10-13 10:15:00,4.0,13653.0,2.0,23.0,1510668000.0,5785980000.0,29.0,52.0,40.7,468456952.85280055,588769061.3008296,539594.7124878968,674461.7885015983
2018-10-13 10:30:00,1.0,14038.0,5.0,23.0,1510176000.0,5786472000.0,29.0,52.0,40.4,506514519.78540784,626232290.7559283,583189.4132059471,717093.6111017913
2018-10-13 10:45:00,2.0,14326.0,1.0,24.0,1509756000.0,5786892000.0,29.0,52.0,40.6,550793737.9119233,670453215.9712014,635308.5997642161,769012.0947362953
2018-10-13 11:00:00,1.0,14553.0,3.0,25.0,1509788000.0,5786860000.0,27.0,52.0,40.1,565136385.5654874,685008063.2900352,654878.427630955,788675.7908055852
2018-10-13 11:15:00,0.0,14750.0,4.0,23.0,1509820000.0,5786828000.0,30.0,52.0,40.8,585025158.2872527,705084584.3117691,678866.4571814685,813135.0928464426
2018-10-13 11:30:00,3.0,14513.0,3.0,24.0,1509720000.0,5786928000.0,28.0,52.0,40.5,602522290.6650158,722342657.9842955,697292.646717496,831515.6566073485
2018-10-13 11:45:00,3.0,14532.0,10.0,21.0,1511256000.0,5785392000.0,28.0,52.0,40.3,530777494.25105083,684910172.1595218,626268.3681356667,772010.0352458807
2018-10-13 12:00:00,0.0,14869.0,4.0,24.0,1511800000.0,5784844000.0,29.0,52.0,40.9,515418304.20460796,673191938.0844812,612500.5274081707,762173.4966067137
